key,input,mw
LQVXSNNAFNGRAH-SXBFPYQPSA-N,C[C@@]1(C(=O)NC2=CC=C([18F])N=C2)CCCN1C1=NN2C(=CC=C2)C(NC2=NNC(C3CC3)=C2)=N1,460.50793800000014
VCIJDGVENIYSHE-VOMIJIAVSA-N,Cl.NCCCNC[C@@H](O)[C@@H](O)CNCCCNC1=NC2=CC=CC=C2CCC1,413.9940000000002
GZVRXXUMJWKNRF-UHFFFAOYSA-N,CC1=C(CCNC(=O)C(=O)NC2=CC=C3C(=C2)OCO3)SC(C2=CC=C(F)C=C2)=N1,427.45700000000016
VTWMPPMYWBIEGU-UHFFFAOYSA-N,COC1=CC=C2N=CC=C(N3C=C4C(=N3)CCC(NC(=O)C3=CC(F)=C(Cl)C=C3Cl)C4)C2=C1,485.3460000000002
IXNPNOIEHMLDIM-UHFFFAOYSA-N,CC(C)=NNC1=NC(C2=CC=CC([N+](=O)[O-])=C2)=CS1,276.321
RHHDWFGUSMVSMD-UHFFFAOYSA-N,CCC1=CC(C(C)=O)=C(O)C=C1OCCCCC(C)(C)C1=NN=NN1,346.431
PIISJIUUAMMZEV-UHFFFAOYSA-N,CC1=NN=C(C2=CC(C(=O)N3CC(C4=CC=C(C#N)C=C4)C3)=CC=C2C2CCC2)N1,397.4820000000002
WTRSUNPOAHJIDA-UHFFFAOYSA-M,COC1=CC=C2C=C3[N+](=CC2=C1OCCN)CCC1=CC2=C(C=C31)OCO2.[Cl-],400.8620000000001
VAUCKTUWIAGHTC-UHFFFAOYSA-N,CC1=NC(N(C)C)=NC(NCCC2=CC=CC=N2)=C1C,271.36800000000005
NNYJYLXVTQSZGF-UHFFFAOYSA-N,CC1=C(C)C2=CC=C(OCC3=CC=CC(OC(F)(F)F)=C3)C=C2OC1=O,364.3190000000001
ZSWJGFKESRKFDS-FQKZPNAISA-N,C[C@H](NC1=CC(NC2=CC=CC(Cl)=C2)=NC2=C(/C=C3\NC(=O)NC3=O)C=NN12)C1CC1,437.8910000000002
UWPOVEJJBXQHRK-NRFANRHFSA-N,CCCCCN1CC(=O)N(C)[C@@H](CC2=CC=C(C3=CC(OC)=C(OC)C(OC)=C3)C=C2)C1=O,454.56700000000023
CMSIZUHSPJDBIA-UHFFFAOYSA-N,CC(C)(C)OC(=O)N1CCN(C(=S)SCC2=CN(CCOC3=CC(=O)OC4=CC=CC=C34)N=N2)CC1,531.6600000000002
DBXQICQBPRJRJP-UHFFFAOYSA-N,CC(=O)N1CC2(CCN(CC3=CC=CC=C3)C2)C2=CC=CC=C12.O=C(O)C(=O)O,396.44300000000015
KQEHWOWUWGAOSR-UHFFFAOYSA-N,COC1=CC2=C(NC3=C(F)C=C(Cl)C=C3F)N=CN=C2C=C1OCC1CCN(C)CC1,448.9010000000003
CWZUTHDJLNZLCM-DFBGVHRSSA-N,NC(=O)C1=NN(CC(=O)N2[C@H](C(=O)NC3=CC=CC(Br)=N3)C[C@H]3C[C@@H]23)C2=CC=CC=C12,483.3260000000002
DBQURMNROTXQJV-UHFFFAOYSA-N,CC1=CC=C2C=C(CN3CCCCC3C(N)=O)C(Cl)=NC2=C1C,331.84700000000004
GPTUKJOOLRDMGH-UHFFFAOYSA-N,CC(C)C1=NN=C2C=CC(SC3=CC=C(Cl)C=C3Cl)=CN12.Cl,374.724
PQOOYJKKKSOKJW-XAYXJRQQSA-N,CC1=C(NCCCC/N=C2/C(=O)C3=CC=CC=C3C(O)=C2C)C(=O)C2=CC=CC=C2C1=O,428.4880000000002
ULABSJRTMTXCCN-UHFFFAOYSA-N,COC1=CC=CC(C2=NOC(COC3=CC=C(C(C)(C)C)C=C3)=N2)=C1,338.40700000000004
VGLXTCRPWKLVTE-ATVHPVEESA-N,COC1=CC=C(NC2=NC(=O)S/C2=C\C2=CC=C(N(C)C)C=C2)C=C1,353.4470000000001
VCYLNWFLMHDYJW-UHFFFAOYSA-N,CCN(C(=O)C(=O)OC1=C(C2=C(C)C=C(C)C=C2C)C(=O)OC12CCCC2)C1=CC=C(C(F)(F)F)C=C1,515.5280000000004
WFNTXAXKCTYVIR-UHFFFAOYSA-N,CCN(CC)CC(=O)NC1=NC2=C(S1)C(OC)=CC1=C2SC(NC(=O)CN(CC)CC)=N1,478.6440000000003
WHGDXCBTRUREHN-UHFFFAOYSA-N,N#CCC1(N2C=C(C3=NC=NC4=C3C=CN4)C=N2)CN(C2CCN(C(=O)C3=CC=C(C4=CC=CC5=NC=CC=C45)C(F)=C3)CC2)C1,611.6850000000001
SKZFYIYZCVCDGA-UHFFFAOYSA-N,O=C(NCCN1CCCCC1)C1=C(Cl)N=CS1,273.789
SSXIYTFKLZKXMU-JSQIBSBISA-N,NC1=CC=CC2=C(C#C[C@@H](CC[C@H](N)C(=O)O)C[C@H]3O[C@@H](N4C=NC5=C(N)N=CN=C45)[C@H](O)[C@@H]3O)C=CC=C12,531.5730000000001
HHYHXGQCJQYTRM-UHFFFAOYSA-N,CC1=CC=CC=C1C1=NN=C(NC(=N)NCC2CCCO2)S1,317.41800000000006
QQOPFMRKFPDJSS-UHFFFAOYSA-N,COC1=CC=CC(CN2CC(C(=O)N(C)CC3=CC=C(C)C=C3)CCC2=O)=C1,380.48800000000017
KBJSPAOJLUYMQM-UHFFFAOYSA-N,N#CC1=CC=C2C(=C1)C=CC(=O)N2CC(=O)NC1=C(C2=NC=NN2)C(Br)=CS1,455.29699999999997
ADSUFYIXWMYEJS-UHFFFAOYSA-N,CCOC1=CC(Cl)=CC=C1C1=CC=C(CCC(=O)O)N1C1=CC=C(C(N)=O)C=C1C,426.9000000000002
DUQFPDAAARLRLV-UHFFFAOYSA-N,COC(=O)C1=CC=CC(CC2=C(C3=CC=C4C(=C3)OCO4)C(=O)OC2(O)C2=CC=C(OC)C=C2)=C1,474.46500000000026
MKFRJEGDVMJKBN-UHFFFAOYSA-N,CNC1=NC=NC2=C1C(C#N)=CN2COCCOC,261.28499999999997
WAAWHVXSMHHZCZ-CQSZACIVSA-N,CNC(=O)C1=C2N(N=C1)C=CC(N1CCC[C@@H]1C1=CC(F)=CN=C1OC)=N2,370.3880000000001
OSHMKGPUGAAZBT-KBXCAEBGSA-N,CCCNC1=NC=NC(N2CC[C@@H](OC3=CC=C([C@H](C)NC(C)=O)C=C3)C2)=C1F,401.4860000000001
NRDJIOCQFPTJAK-UHFFFAOYSA-N,CC1=CC(O)=CC(C)=C1CC(C)C(=O)N1CC2=CC=CC=C2CC1C(=O)O,367.4450000000001
PGWDVQRTRIAAIS-UHFFFAOYSA-N,CC1=C(Cl)C=CC=C1NC(=O)C1=NOC(C2=CC=CS2)=C1,318.78499999999997
UKCVAQGKEOJTSR-UHFFFAOYSA-N,Cl.N#CC1=CC=C(C2CCCC3=CN=CN23)C=C1,259.73999999999995
YUNDODHUNXGEHZ-FSJBWODESA-N,COC1=CC=CC(CCNC(=N)N/N=C/C2=CNC3=CC=C(O)C=C23)=C1,351.41000000000014
AZWLSFPATQHTLI-NWSAAYAGSA-N,C[C@]12C[C@H](CCCF)[C@@H]3C4=CC=C(O)C=C4CC[C@H]3[C@@H]1CC[C@@H]2O,332.4590000000001
HMCVGNIROQDSEO-UHFFFAOYSA-N,CCCN(CCC)CCCNC1=CC=CC=C1S(=O)(=O)NC1=CC=C2C(=C1C(=O)O)CCCC2,487.66600000000034
WRXMSMOZJRCSIH-UHFFFAOYSA-N,COCCN1C=C(C(=O)N2CCCC2C2=CC=C(F)C=C2)C=CC1=O,344.386
HUOWXIKEDQUVJC-WWTLFKCGSA-N,CC[C@H](C)C1=C2C(=O)O[C@@]3(C)C(=O)C=C4C=C(C)O[C@@H](O1)[C@@]4(O)[C@@]23O,348.35100000000006
DTWYRJKWNIHGNW-UHFFFAOYSA-N,CC1=CC(C)=NC(N2CC3CN(C(=O)C4=CC=CN=C4C4=NNC=C4)CC3C2)=N1,389.46300000000014
SCUFMJWKLIUQRO-UHFFFAOYSA-N,COC1=CC=C(NC(=O)CSC2=NC3=CC=CC=C3N3C(C(C)C)=NN=C23)C(OC)=C1,437.5250000000002
DSJRDWLKMOXVKP-UHFFFAOYSA-N,NCC1=CC=C(C2=NN(CC3=C(F)C=C(C(=O)NO)C=C3F)N=N2)C=C1,360.324
SDMZPMSZAXAJCE-UHFFFAOYSA-N,CCC1CN(CC(=O)NC2C3CC4CC2CC(C(N)=O)(C4)C3)S(=O)(=O)N(C2=C(Cl)C=C(C(F)(F)F)C=C2Cl)C1,611.5140000000001
TYIZOOABAATACK-UHFFFAOYSA-N,CC(C)(C)NC1=C(C2CCN(C(=O)C3CC3)CC2)N=C2C=CC=CN12,340.47099999999995
ZSBXGIUJOOQZMP-BHPKHCPMSA-N,O=C1CCC[C@@H]2[C@H]3CCCN4CCC[C@H](CN12)[C@@H]34,248.36999999999995
AUFLGFDRZBYTIH-JOCHJYFZSA-N,C[C@@H]1CN(C2=NC=C(CO)C=C2Cl)CCN1C1=NC2=C(N(CC3=CC=CC=C3)CC3=CC=CC=C3)C=C(C(F)(F)F)C=C2N1,621.1070000000003
IIWYJZIIZNWOMN-JXSPYEIYSA-N,CC1=CC(O)=CC(C)=C1C[C@H](N)C(=O)N1CCN(C/C=C/CC2=CC=CC=C2)CC1,407.55800000000016
GMLFWELXYTZCNK-UHFFFAOYSA-N,O=C(CC1=CC=C(O)C(O)=C1)NCC1=CNC2=CC=CC=C12,296.326
OXZJZSBOODXNRF-UHFFFAOYSA-N,CCN(CC)S(=O)(=O)C1=CC=C(CNC2=CC(C)=NC(C)=N2)C=C1,348.4720000000001
WMFHBIWWEJVFIM-UHFFFAOYSA-N,O=C(CCC1=CC=CC=C1Cl)NS(=O)(=O)C1=CC=C2C(=C1)OCCO2,381.8370000000002
JRSWOHBUHKRXPQ-UHFFFAOYSA-N,CC1=CSC2=C1C1=C(C(C(=O)NN3CCCC3)=NN1C1=CC=C(Cl)C=C1Cl)C2,433.36400000000015
BDBNXSRLAWWJLY-UHFFFAOYSA-N,COC1=CC=C(N(C)S(=O)(=O)C2=CC=C(C3=CC=CC(OC)=C3)C=C2)C=C1,383.4690000000001
BSIBTRDYFYLVNT-HXUWFJFHSA-N,NCCC(=O)N[C@H](CC1=CC=C(Cl)C=C1Cl)C(=O)N1CCN(C2(CN)CCCCC2)CC1,484.47200000000055
RSGIMCDZXMQLSM-UHFFFAOYSA-N,CC1=CC=CC(C2=CC=C3N=CN=C(NCC4=CC=CC(F)=C4)C3=C2)=C1,343.40500000000003
JJSVZZCUINUPTD-UHFFFAOYSA-N,CN=C(S)NC1=CC=C(C(N)=O)C=C1,209.27399999999997
DAEZAXIEKCUESJ-BXKDBHETSA-N,OC1=CC=C2C(=C1)O[C@@H]([C@H]1CCCN1)CO2,221.25599999999994
AQNWCORHMQGEQM-UHFFFAOYSA-N,COC(=O)C1=CC=C(C2C(C(=O)NC3=CC=CC=C3)=C(C)NC3=NC4=CC=CC=C4N23)C=C1,438.48700000000014
GLVWVFNCPKPIBR-UHFFFAOYSA-N,O=C1C(O)=C(C(C2=CC=CC=C2)C2=C(C3=CC=CC=C3)NC3=CC=CC=C23)C(=O)C2=CC=CC=C12,455.51300000000015
QCOOUUGPNWTURI-UHFFFAOYSA-N,CC1=C(C(=O)NC2=C(Cl)C=CC=C2Cl)SC2=NCCN12,328.2240000000001
UGQLZWSRVLOGQY-UHFFFAOYSA-N,CCN(CC(=O)N(C)C)S(=O)(=O)C1=CN=C2C(=C1)C(C)=NN2C,339.4210000000001
OAPAVRRWPCIOKF-UHFFFAOYSA-N,CC(C)(C)OC(=O)NCCCC(=O)NCCC1=CC=CC=C1,306.40599999999995
CAGBKPAOQSJGEV-QPEQYQDCSA-N,CS(=O)(=O)NC1=CC=C(C2=CC(/C=C3\SC(N)=NC3=O)=CN=C2O)C=C1,390.44600000000014
OATKLZYNHVDHTE-UHFFFAOYSA-N,COC1=CC=C(C(=O)C(C)OC2=C(OC)C=CC=C2OC)C=C1OC,346.37900000000013
GYKRFRVOUIEVKB-HGXUUCJMSA-N,N=C(N)NCCC[C@H](N)C(=O)NNC(=O)C1=CC(C23CC4CC(CC(C4)C2)C3)=C2C=CC=CC2=N1,477.6130000000004
QCHOUILXBOEABW-UHFFFAOYSA-N,COC1=CC2=C(C(=O)C3=C(N2)CCCC3)C=C1OC,259.30499999999995
YKBLHSCZIHPZSK-UHFFFAOYSA-N,CC1=CC=CC(NC(=O)C2=COC3=CC=CC=C3C2=O)=C1,279.295
AHLRXNTXZQBWTL-UHFFFAOYSA-N,O=C(COC(=O)C1=CC=CC(Cl)=C1)NC1=CC(S(=O)(=O)N2CCOCC2)=CC=C1N1CCOCC1,523.9950000000003
VZFPSZPDASAREK-IXDOHACOSA-N,C=CC[C@H]1C(=O)N(C(=O)OCC)[C@H]2CCN(C(=O)OCC3=CC=CC=C3)[C@H]12,372.42100000000005
SQJMDULSKKWATL-UHFFFAOYSA-N,CC1=CC(C)=C(CN2CCN(CCCN3C=NC(C(=O)NC4=CC=C(C)C(C)=C4)=N3)CC2)C(C)=C1,474.6530000000003
MUTDAAWSEXSWFF-QFIPXVFZSA-N,O=C(NO)C1=CC=C(NC(=O)[C@H](CC2=CNC3=CC=CC=C23)NC(=O)C2=CC=C(F)C=C2)C=C1,460.46500000000015
LTRPYCPPYWCBNG-UHFFFAOYSA-N,CN(C)C1=CC=C(C2=NC3=CC(NC(=O)OCC4=CC=C(Cl)C=C4)=CC=C3O2)C=C1,421.88400000000007
NKFNPUQSPATHPN-GFCCVEGCSA-N,C=C[C@H](C1=CC=CC=C1O)C1=CC(OC)=C(OC)C=C1OC,300.354
JYKKHTPNZTYTKR-PWEULYCESA-N,CC1=CC(C)=C2C(=C1)CO[P@](=O)(OC[C@@H]1C=C[C@H](N3C=C(C)C(=O)NC3=O)O1)O2,420.3580000000002
DFXMSEFBVLBLNN-UHFFFAOYSA-N,O=C(O)C1=CC=CC(C2=CC=C3SC=C(C(=O)NC4=NC5=CC=CC=C5S4)C3=C2)=N1,431.4980000000001
YFSJORYFTRLFCD-RVDMUPIBSA-N,COC1=CC=C(/C=C2\CCCC3=C2N=C2C=CC(C)=CC2=C3C(=O)O)C=C1O,375.4240000000001
UJFDGGPUQFRGFJ-UHFFFAOYSA-N,COC1=CC=C(S(=O)(=O)NC2=CC=C(F)C(Cl)=C2)C=C1OC,345.7790000000001
SJZXTXROAMVATE-UHFFFAOYSA-N,CC1=NN(C2=CC=C(S(N)(=O)=O)C(CO)=C2)C2=C1C(O)=NC1=CC=C([N+](=O)[O-])C=C21,429.41400000000016
WDASILDKNHAVRK-UHFFFAOYSA-N,NN1C(=O)NC(C2=CC=CC=C2)(C2=CC=CC=C2)C1=O,267.288
NZTUGGCQTGSXPM-UHFFFAOYSA-N,CC1=CC(C2=NC3=CC(S(=O)(=O)N(C)C)=CN=C3N2CC2=CC=CC=C2)=CN(C)C1=O,437.5250000000002
BUCBSWXVEPBWPO-AATRIKPKSA-N,O=C(/C=C/C1=CC=CC=C1O)C1C(=O)NC(=S)NC1=O,290.3
UOCOERCBTSGDPC-DQEYMECFSA-N,O=C(O)CC[C@H](NCS(=O)(=O)C1=CC=CC=C1)C(=O)N[C@@H](CC1=CC=C(OCC2=C(Cl)C=CC=C2Cl)C=C1)C(=O)O,623.5110000000003
UVPSSOQHDTVWCA-UHFFFAOYSA-N,O=C1C=C(CN2C=CN=C2)N=C2N1CCCN(S(=O)(=O)C1CC1)C2,349.41600000000017
KMZNXEUMPHOCND-UHFFFAOYSA-N,CC1=CC(Br)=CC=C1NC(=O)CNC(=O)CNC1=CC=CC([N+](=O)[O-])=C1,421.2510000000002
FIQZSBRSYYLRBU-UHFFFAOYSA-N,CC(=O)NC1=CC=C(C(=O)O)C=C1CC(O)CO,253.25399999999996
JRFXIRLLYZMYHH-UHFFFAOYSA-N,CN(CC(=O)NC(N)=O)CC1(C2=CC=C(Br)C=C2)CC1,340.2210000000001
FJRQWOIWPQXMCD-UHFFFAOYSA-N,CCN1CCCCC1C(=O)NC1=CC=CC(C2=NN=CN2)=C1,299.378
ZRMYQEWJUHSZKS-PIZNPHIKSA-N,CO[C@@H]1OCC2=CCC3C(C)(C)CCC[C@]3(C)[C@@H]12,250.38199999999995
NVRMIMQONQVGHQ-UHFFFAOYSA-N,O=C1N=CNC2=CC(C3=CN=C4N=C(N5CCC(N6CCCCC6)CC5)OC4=C3)=CC=C12,430.51200000000034
CQHCLBQJMMWQOJ-UHFFFAOYSA-N,CN(CCO)CC1=CC2=CC(=C1O)OC1=CC=C(C=C1)CCC1=CC=C(CN(C)CCO)C(O)=C1C1=CC=C(C=C1O)CC2,598.7400000000002
IOKDZNOYDVMDRK-UHFFFAOYSA-N,COCCN1C(=O)C2=CC=CC=C2C(C(=O)N2CCN(C3=CC=CC=N3)CC2)C1C1=CC=C(F)C=C1,488.5630000000002
FXQROPSWMDCKSN-GMTJZYHLSA-N,O=C1/C(=C/C2=CC=CC([N+](=O)[O-])=C2)CN(C(=O)[C@H]2C[C@H]3CCCN3[C@]23C(=O)NC2=CC(Cl)=CC=C32)C/C1=C\C1=CC=CC([N+](=O)[O-])=C1,654.0790000000003
JCNUYVDGXKZWHG-UVTDQMKNSA-N,O=C1/C(=C\C2=CC=CC(Cl)=C2)C(C(F)(F)F)=NN1C1=CC=CC=C1,350.727
QJNKIIBVWDIDPK-YADHBBJMSA-N,CCC1=CC=C(S(=O)(=O)N[C@@H]2C3=CC(C(=O)NC4=CC=C(Br)C=C4)=CN=C3OC(C)(C)[C@H]2O)C=C1,560.4700000000003
PJSHZJHVEAEAGU-UHFFFAOYSA-N,NC1=NC(C2=CC=CO2)=CC(C2=CC=C(CO)O2)=N1,257.24899999999997
MRYABPQQMFYZQO-UHFFFAOYSA-N,CC1=CC=C(NC(=O)C2=C(NCC3=CC=NC=C3)N=CN2C)C=C1C(F)(F)F,389.3810000000001
KAUATHMNNAUCHJ-UHFFFAOYSA-N,CS(=O)(=O)N1CCN(C2=NC(NC3=CC=CC(NC(=O)CN)=C3)=NC=C2Cl)C2=CC=CC=C12,487.9730000000002
YWRGKJJANHXWLB-UHFFFAOYSA-N,CC1=CC=CC=C1C(=O)NC1=CC=CC=C1C(=O)N1CCC(C)CC1,336.4350000000002
DSUBNMMOGRUPHP-UHFFFAOYSA-O,O=P(O)(O)C(O)(C[N+]1=CC=C(C2=CC=CC=C2)C=C1)P(=O)(O)O,360.21900000000005
PHNHVOBECABQNC-HDUDFQINSA-N,C1=CC=C2C(=C1)N=C(C1CCCN1)N2[C@@H]1C[C@@H]2CCC[C@H](C1)N2[C@H]1C[C@H]2CCCC[C@H](C2)C1,446.68300000000033
XXWHCYNTIBQOHJ-ALCCZGGFSA-N,O=C(/C=C\NC1=NC=CC=C1C(F)(F)F)C1=CC=C2C(=C1)OCO2,336.2690000000001
NWGKXGYKMBHTML-ZSPKOWADSA-N,CC(C)CC(N)C1=CC=CC=C1N1CCN(C(=O)[C@@H](CC2=CC=C(Cl)C=C2Cl)NCC2CCOC2)CC1,547.571
FGAIUQYDWXTGLL-UHFFFAOYSA-N,COC(=O)C1(C(=O)OC)C(C(=O)C2=CC=CC=C2)C1C1=CC=CC=C1,338.35900000000004
NCNJHAHPOUUEQX-LDVROUIZSA-N,C[C@@H](NC[C@@H](O)[C@H](CC1=CC=CC=C1)NC(=O)C1=CC=C(C(=O)N2CCN(C)CC2)C=C1)C1=CC=CC=C1,514.6700000000004
ZZTHQFWSMZGQQK-UHFFFAOYSA-N,CN(C)C1=CC=NC(C2CCCN2)=N1.Cl,228.72699999999998
ATBZGBKKYVKDCY-UHFFFAOYSA-N,CCOC(=O)N1N=C(C2=CC=CC=C2O)CC1C1=CC=C(Cl)C=C1,344.798
MHNFSROSKWLWGW-UHFFFAOYSA-N,O=C(C1CC1)N1CCC2=CC(Br)=CC(S(=O)(=O)N3CCN(C4=CC=CC=N4)CC3)=C12,491.41100000000034
ZPQINAJJLUVHTB-NDBONZKESA-N,CC1=C(C)C(=O)O[C@@H]([C@](C)(O)[C@]2(O)CC[C@@]3(O)[C@@H]4[C@@H](O)C=C5CC=CC(=O)[C@]5(C)[C@H]4CC[C@]23C)C1,486.6050000000003
OFGZQSNMGHRZQT-UHFFFAOYSA-N,O=C1NN(CC2COC3(CCCCC3)O2)C(=O)C2=CC=CC=C12,316.3569999999999
WAAALLQVLDMDII-UHFFFAOYSA-N,O=C1C2=CC=NC=C2C(=O)N1CNC1=CC=C(Cl)C=C1,287.706
VJJGZSZKJILZHM-UHFFFAOYSA-N,CC1=CC2=C(C(=O)NC3=CC=CC=C3Cl)C=NN2C=C1,285.73400000000004
QBRDVXLJTSSKHA-UHFFFAOYSA-N,C1=NC(NC2CCNCC2)=C2C=C(C3=CN=CS3)C=CC2=N1,311.41400000000004
YMGMXPZFHZLZCX-UHFFFAOYSA-N,COC1=CC2=C(C=CN2C2=CC=C3OC=CC3=C2)C(OC)=C1OC,323.3480000000001
CSIDNYFHVUTQMH-UHFFFAOYSA-N,C=CCNC(=O)CN1CCC(NC(=O)C2=CC=CO2)CC1,291.3510000000001
ADAWEUHCYBVIDX-UHFFFAOYSA-N,COC(=O)C1=CC=C(CNC(=O)COC(=O)C2CC3C=CC2C3)C=C1,343.379
YEBZKEKWZUEPQJ-SZFUDVHCSA-N,CC1=CN(C2=CC=C3N(C2=O)CCN([C@@H](C)[C@@H]2CC[C@H](C4=CC(F)=C(Cl)C(Cl)=C4)O2)C3=O)C=N1,505.3770000000002
WYCMYEYKMJCVPR-UHFFFAOYSA-N,CC1=CC=C2C(N)=C(C(=O)NCCC3=CC=C(N4CCCC5(CCNCC5)C4)C=C3)SC2=N1,463.65100000000035
KURDWBXVFOPKAG-RCCFBDPRSA-N,N#CC1=CC=CC(CN2C[C@H](NC(=O)C3CC3)[C@H]3OCCC[C@@H]23)=C1,325.41200000000015
LKEOTMILUFPTSQ-UHFFFAOYSA-N,COC(=O)C1=C(N)OC(C)=C(C(C)=O)C12C(=O)N(C)C1=CC=CC=C21,342.35100000000006
KKDPCPBJCGNKOQ-QFZUCXBQSA-N,COC1=CC=CC(CN2C[C@@H]3COC[C@]3(CN3CCOCC3)C2)=C1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,560.4880000000004
JTSTYRHSJJTEQL-UHFFFAOYSA-N,N=C1C=CN(CC2=CC=CC=C2)C2=CC(Cl)=CC=C12,268.747
XRQFZJZKMGOLOB-SANMLTNESA-N,CC(C)(C)NS(=O)(=O)C1=CC=CC2=C(NC(=O)[C@H](CC3=CC=CC=C3)NC(=O)C3=CC=C(Cl)C=C3)C=CC=C12,564.1070000000002
CXBBLGYLOAZXJT-UHFFFAOYSA-N,COC1=CC=CC=C1NC(=O)CCC(=O)NC1=CC=C2C(=C1)C(=O)C(=O)NC2=O,395.37100000000015
NXELRJXDBIVZKB-UHFFFAOYSA-N,CCN(CC)C(=O)C1(C2=CC=CC=C2)CC1CNCC1CCCC1,328.5000000000002
KAFDVYVBTSWLOP-UHFFFAOYSA-N,CC1=NC(CNS(=O)(=O)C2=CC=C3C(=C2)OCCO3)=CS1,326.39900000000006
UBCHPRBFMUDMNC-AAWJQDODSA-N,C[C@@H](N)C12CC3CC(CC(C3)C1)C2,179.30699999999996
AHIXKCFMRSIEQU-UHFFFAOYSA-N,O=C(NCC1=C(F)C=CC=C1Cl)NC1=CON=C1C1=C(Cl)C=CC=C1Cl,414.6510000000002
DKPCJVNAXVKNFD-UHFFFAOYSA-N,CC(C)OC1=CC=C(C2=CSC(CN3C=CC(=O)NC3=O)=N2)C=C1,343.4080000000001
IPBJLADFKWCTMI-QGZVFWFLSA-N,C[C@@H](OC(=O)NC1=C(C2=CC=C(C3=CC=C(C4(C(=O)O)CC4)C=C3)C=C2F)N=NN1C)C1=CC=CC=C1,500.5300000000002
CHTKJFCFFKVHFF-UHFFFAOYSA-N,CCCCCCOC1=CC2=C(C=C1OC)CCN(CC(=O)NCC1=CC=CC=C1)C2CC1=CC=C(OC)C(OC)=C1,560.7350000000002
NSTFWSRQFHWBEF-UHFFFAOYSA-N,CCOC1=CC=C(C2=C(C(C)=O)SC3=NN=C(C)N3N2C(C)=O)C=C1,358.42300000000006
IDRZWSXUTAOHPG-UHFFFAOYSA-N,CCC1=CC(Cl)=CC2=C1OC(N1CCN(C)CC1)=N2,279.77099999999996
HWGJPFLNPHUEAC-JDGCFKDQSA-N,CC1=NC2=CC=C(F)C=C2N=C1C1=NN2C(=C1)N=C(N1CCCC1)C=C2N[C@H]1CC[C@](C)(O)CC1.Cl,512.0330000000005
UKSXABKBZLVKHW-UHFFFAOYSA-N,NCCCNC1=NC(NC2=CC=C(C(F)(F)F)C=C2F)=C2C(=O)NC=CC2=N1,396.34800000000007
YPZQGMLTJMIYDL-UHFFFAOYSA-N,CN(C)C(C1=CC=C(NC2=CC=NC3=CC(Cl)=CC=C23)C=C1)C1=NN=NN1C(C)(C)C,435.9630000000002
FVPZCMUCLSCJRP-UHFFFAOYSA-N,CC1=NN(C2=CC(C)=C3C=CC=CC3=N2)C2=C1CCC2,263.344
YMUIUOAYHSRVAK-LGMDPLHJSA-N,COCCOC(=O)/C(C#N)=C(/C)NCC1=CC=C(OCC2=CN=C(Cl)S2)C=C1,421.90600000000006
HESOLIOUEWJLGM-UHFFFAOYSA-N,CC1CN(C2=NC(C3=CC=C4C=CC=CC4=C3)=CS2)CC(C)N1,323.4650000000001
BOMZQLOCWLHCAV-UHFFFAOYSA-N,COC1=CC(C)=CC(OC)=C1OCCN1CCOCC1,281.352
FKXKTIVWIYXDID-UHFFFAOYSA-N,COC1=CC(C(=O)N2CC(OC)C2)=CC=C1NC1=CC2=CC(C3=CN(CC(O)CO)N=C3)=CC=C2C=N1,503.55900000000025
CMHQDWHZIUMRGC-VZVWNTEVSA-N,CCNC(=O)[C@H]1O[C@@H](N2C=NC3=C(NNC(=O)C4=C(C)C=CS4)N=C(Cl)N=C23)[C@H](O)[C@@H]1O,481.92200000000014
UERFQLWFZWAVSP-UHFFFAOYSA-N,COC1=CC2=C(C=C1OC)C1OC(CCCCN3C(=O)C4=CC=CC=C4C3=O)(C2)OC2=C1C(=O)C1=CC=CC=C1C2=O,565.5780000000003
GZQMSNKBMQEZJK-HNNXBMFYSA-N,CCCN(CCC)[C@H]1CC2=CC=CC3=C2N(C1)C(=O)NC3,287.40700000000004
RETWRZHPIGIYRZ-UHFFFAOYSA-N,CC1=NC(NC(C)C2=CC=CC(OCC(=O)N(C)C)=C2)=CC(C2=CC=C3N=CSC3=C2)=N1,447.56400000000014
OXPBBSBVCRDCDC-UHFFFAOYSA-N,O=C(NC1=CC=NN=C1)C1=CC(N2CCNCC2)=CC=C1OCC1=CC=CC=C1,389.4590000000001
VBYCLUNCQJLFHE-UHFFFAOYSA-N,CCNCC1=CN=CC(C2=CN=C3NN=C(C4=NC5=CC(N6CCN(C)CC6)=CC=C5N4)C3=C2)=C1,467.5810000000003
BVCKKEOLRDVNCQ-UHFFFAOYSA-N,O=C1C2=CC=CC=C2NC(=S)N1C1=CC=C(F)C(F)=C1F,308.284
NXOLRSKOGVZGJE-RUZDIDTESA-N,N#CC1=CC(OC(F)(F)F)=CC(C(=O)N2CCN([C@@H](C(=O)NCC3=CC=CC=C3)C3=CC=CC=C3)CC2)=C1,522.5270000000003
RRZOLGOGARCUFV-SGQICDRISA-N,COC1=CC=C(S(=O)(=O)NC2=CC=CC3=C2O[C@@H](CN(C)CC2=CC=C(C(=O)NC4=CC=CC=C4N)C=C2)[C@@H](C)CN([C@H](C)CO)C3=O)C=C1,701.8460000000001
